Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,SOC,Voltage,Start_time
3.472685946,-2.008530371,33.05844816,1.999,2.567,2171.453,1.855004521,1263.438,0.703571171,3.484587713,3434.891
3.471603216,-2.009203341,33.0697072,1.999,2.566,2180.86,1.855004521,1254.031,0.702637723,3.483594326,3434.891
3.470508639,-2.007904216,33.08584377,1.999,2.564,2190.281,1.855004521,1244.61,0.701696965,3.482560855,3434.891
3.469466407,-2.008473069,33.11476333,1.999,2.564,2199.735,1.855004521,1235.156,0.700751677,3.481496074,3434.891
3.468454621,-2.009239467,33.14077155,1.999,2.562,2209.11,1.855004521,1225.781,0.699806572,3.480446209,3434.891
3.467630871,-2.011618753,33.14908477,1.999,2.562,2218.5,1.855004521,1216.391,0.698862073,3.479404827,3434.891
3.466430476,-2.009083993,33.17933081,1.999,2.56,2227.891,1.855004521,1207,0.697928274,3.478525604,3434.891
3.465492317,-2.008263313,33.21923507,1.999,2.56,2237.266,1.855004521,1197.625,0.696973032,3.47745752,3434.891
3.464532714,-2.007239929,33.23501218,1.999,2.558,2246.672,1.855004521,1188.219,0.696025222,3.476456223,3434.891
3.463512825,-2.008747237,33.24128632,1.999,2.558,2256.094,1.855004521,1178.797,0.695078011,3.475466119,3434.891
3.462366894,-2.009303125,33.28825409,1.999,2.557,2265.469,1.855004521,1169.422,0.694126793,3.474489435,3434.891
3.461340381,-2.010713898,33.3019057,1.999,2.556,2274.844,1.855004521,1160.047,0.693163742,3.473392132,3434.891
3.460206018,-2.009692801,33.32700946,1.999,2.554,2284.266,1.855004521,1150.625,0.692203825,3.472358298,3434.891
3.45948769,-2.00813421,33.3498617,1.999,2.554,2293.641,1.855004521,1141.25,0.691236119,3.471270784,3434.891
3.458370985,-2.009715866,33.37524301,1.999,2.552,2303.031,1.855004521,1131.86,0.690289253,3.470394444,3434.891
3.457349294,-2.008180589,33.39626542,1.999,2.552,2312.391,1.855004521,1122.5,0.689324182,3.46938502,3434.891
3.456339186,-2.010491497,33.41616663,1.999,2.55,2321.781,1.855004521,1113.11,0.688357247,3.4683571,3434.891
3.455167038,-2.00916407,33.4431415,1.999,2.55,2331.125,1.855004521,1103.766,0.687389371,3.467361251,3434.891
3.454093276,-2.010502908,33.48133712,1.999,2.548,2340.5,1.855004521,1094.391,0.686408991,3.46626332,3434.891
3.453062831,-2.008530593,33.50113936,1.999,2.547,2349.891,1.855004521,1085,0.685428682,3.46518712,3434.891
3.452043048,-2.008104248,33.53212657,1.999,2.546,2359.297,1.855004521,1075.594,0.684449465,3.464145327,3434.891
3.450947454,-2.006315148,33.54856595,1.999,2.546,2368.703,1.855004521,1066.188,0.683469345,3.463117302,3434.891
3.449852633,-2.008814496,33.57226535,1.999,2.544,2378.11,1.855004521,1056.781,0.682483,3.462043205,3434.891
3.448723285,-2.011090283,33.59646835,1.999,2.543,2387.5,1.855004521,1047.391,0.681493133,3.460963649,3434.891
3.447967928,-2.009833649,33.62189048,1.999,2.542,2396.86,1.855004521,1038.031,0.680497912,3.459874675,3434.891
3.446832985,-2.008734145,33.66398073,1.999,2.541,2406.25,1.855004521,1028.641,0.679521461,3.458997066,3434.891
3.445559545,-2.008682582,33.6772594,1.999,2.54,2415.656,1.855004521,1019.235,0.678525674,3.45794727,3434.891
3.444563216,-2.0072178,33.70729504,1.999,2.539,2425.063,1.855004521,1009.828,0.677514369,3.456788393,3434.891
3.443482772,-2.00940254,33.7463556,1.999,2.538,2434.485,1.855004521,1000.406,0.676512184,3.455726672,3434.891
3.442459512,-2.008347618,33.77952364,1.999,2.536,2443.86,1.855004521,991.031,0.675505955,3.454667911,3434.891
3.441146567,-2.007600824,33.80336216,1.999,2.536,2453.203,1.855004521,981.688,0.674499728,3.453629231,3434.891
3.440127621,-2.010951423,33.81832283,1.999,2.534,2462.563,1.855004521,972.328,0.673473879,3.452415833,3434.891
3.438913885,-2.009469357,33.83217746,1.999,2.533,2472.016,1.855004521,962.875,0.672458488,3.451343097,3434.891
3.437849358,-2.010441859,33.87136761,1.999,2.532,2481.453,1.855004521,953.438,0.67143162,3.450202011,3434.891
3.436654146,-2.007271554,33.90215693,1.999,2.531,2490.891,1.855004521,944,0.670407463,3.449124232,3434.891
3.435558415,-2.010333353,33.94307505,1.999,2.53,2500.281,1.855004521,934.61,0.669373683,3.447969756,3434.891
3.434315013,-2.007726097,33.96658514,1.999,2.529,2509.625,1.855004521,925.266,0.668341203,3.446867943,3434.891
3.433143625,-2.008300269,34.00198001,1.999,2.528,2519.031,1.855004521,915.86,0.667297508,3.445688135,3434.891
3.431916253,-2.008453119,34.02999658,1.999,2.526,2528.453,1.855004521,906.438,0.666252305,3.444520666,3434.891
3.430823469,-2.00993437,34.0657451,1.999,2.525,2537.781,1.855004521,897.11,0.665200933,3.443328557,3434.891
3.429648559,-2.010559484,34.10104903,1.999,2.524,2547.172,1.855004521,887.719,0.664153582,3.442207719,3434.891
3.428465711,-2.010826202,34.1207564,1.999,2.523,2556.547,1.855004521,878.344,0.663099996,3.441055207,3434.891
3.42701259,-2.00794208,34.15384698,1.999,2.522,2565.985,1.855004521,868.906,0.662042092,3.439913925,3434.891
3.42613953,-2.003208524,34.19299549,1.999,2.52,2575.406,1.855004521,859.485,0.660962013,3.438611734,3434.891
3.424726682,-2.008802454,34.21599912,1.999,2.519,2584.781,1.855004521,850.11,0.659909042,3.437528982,3434.891
3.423451696,-2.01077428,34.24589052,1.999,2.518,2594.141,1.855004521,840.75,0.658830451,3.436276961,3434.891
3.422207277,-2.011631491,34.28959264,1.999,2.516,2603.531,1.855004521,831.36,0.657748449,3.435037057,3434.891
3.420833327,-2.00852813,34.32021604,1.9988,2.515,2612.906,1.855004521,821.985,0.65666402,3.433812862,3434.891
3.419712453,-2.010147772,34.35323044,1.999,2.514,2622.266,1.855004521,812.625,0.655567918,3.432499875,3434.891
3.418318238,-2.009539746,34.38825429,1.999,2.513,2631.672,1.855004521,803.219,0.65448245,3.431322294,3434.891
3.416944154,-2.009423897,34.40908004,1.999,2.512,2641.125,1.855004521,793.766,0.653380075,3.430019004,3434.891
3.415381283,-2.008633763,34.4478902,1.999,2.51,2650.547,1.855004521,784.344,0.652271272,3.428703105,3434.891
3.41401085,-2.008738899,34.49513705,1.999,2.509,2659.891,1.855004521,775,0.651144342,3.427262038,3434.891
3.4128459,-2.007061183,34.52968416,1.999,2.507,2669.281,1.855004521,765.61,0.650020768,3.425879978,3434.891
3.411572229,-2.010324016,34.55281402,1.999,2.506,2678.672,1.855004521,756.219,0.648909829,3.424617517,3434.891
3.410045282,-2.012063942,34.59487918,1.999,2.504,2688.016,1.855004521,746.875,0.647795099,3.423377613,3434.891
3.408435404,-2.009102277,34.62716897,1.999,2.503,2697.36,1.855004521,737.531,0.646658755,3.421993192,3434.891
3.407192841,-2.009255226,34.66831955,1.999,2.502,2706.735,1.855004521,728.156,0.645506429,3.420487362,3434.891
3.405689507,-2.010953925,34.69472358,1.999,2.5,2716.11,1.855004521,718.781,0.644370699,3.419138116,3434.891
3.404031446,-2.009877463,34.73351653,1.999,2.499,2725.453,1.855004521,709.438,0.643222043,3.417733417,3434.891
3.402414633,-2.010348361,34.75837321,1.999,2.497,2734.828,1.855004521,700.063,0.642054798,3.416187474,3434.891
3.401031745,-2.010643676,34.79350304,1.999,2.496,2744.188,1.855004521,690.703,0.640881652,3.414631545,3434.891
3.399585054,-2.009700997,34.82778469,1.999,2.494,2753.594,1.855004521,681.297,0.639718892,3.413203284,3434.891
3.397868717,-2.010115754,34.86682315,1.999,2.492,2762.969,1.855004521,671.922,0.638553037,3.4117825,3434.891
3.396104704,-2.00857948,34.91579593,1.999,2.491,2772.375,1.855004521,662.516,0.637365419,3.410222948,3434.891
3.394416952,-2.006676065,34.93879443,1.999,2.489,2781.688,1.855004521,653.203,0.636163382,3.408554559,3434.891
3.392722242,-2.010435534,34.96806182,1.999,2.487,2791.047,1.855004521,643.844,0.634959718,3.406888378,3434.891
3.390799392,-2.007739606,34.99940058,1.999,2.486,2800.406,1.855004521,634.485,0.633752746,3.405254521,3434.891
3.389216497,-2.007276827,35.04715415,1.999,2.484,2809.75,1.855004521,625.141,0.632525495,3.403483766,3434.891
3.387278073,-2.008588981,35.10217461,1.999,2.482,2819.156,1.855004521,615.735,0.631310967,3.401850996,3434.891
3.385407098,-2.010299341,35.11756251,1.999,2.48,2828.531,1.855004521,606.36,0.630074357,3.400040654,3434.891
3.383441497,-2.010515594,35.15940369,1.999,2.478,2837.891,1.855004521,597,0.628833463,3.398247804,3434.891
3.381475286,-2.012137799,35.20307013,1.999,2.476,2847.297,1.855004521,587.594,0.62758066,3.396382584,3434.891
3.379393252,-2.007840131,35.22621577,1.999,2.474,2856.688,1.855004521,578.203,0.626321047,3.394497414,3434.891
3.377217785,-2.009607401,35.26370519,1.999,2.472,2866.078,1.855004521,568.813,0.625048857,3.392522294,3434.891
3.374932034,-2.006979964,35.31669588,1.999,2.47,2875.578,1.855004521,559.313,0.623763542,3.390491324,3434.891
3.372757038,-2.009542185,35.35430106,1.999,2.468,2884.985,1.855004521,549.906,0.62246229,3.3883255,3434.891
3.370243271,-2.007025942,35.38761004,1.999,2.465,2894.36,1.855004521,540.531,0.621161639,3.386208458,3434.891
3.36776638,-2.008881083,35.42050202,1.999,2.463,2903.828,1.855004521,531.063,0.619835442,3.383888885,3434.891
3.365295862,-2.009798025,35.45008183,1.999,2.46,2913.219,1.855004521,521.672,0.618500723,3.381524777,3434.891
3.362607917,-2.010290002,35.48709635,1.999,2.458,2922.625,1.855004521,512.266,0.617160955,3.379151468,3434.891
3.359698455,-2.009018102,35.51970774,1.999,2.455,2931.985,1.855004521,502.906,0.615802109,3.376645991,3434.891
3.356837569,-2.010038355,35.56921425,1.999,2.452,2941.344,1.855004521,493.547,0.614419402,3.373962363,3434.891
3.353827737,-2.009594708,35.60491909,1.999,2.449,2950.735,1.855004521,484.156,0.613028835,3.371227649,3434.891
3.350590067,-2.008556757,35.64707859,1.999,2.446,2960.219,1.855004521,474.672,0.611623852,3.368398905,3434.891
3.347533959,-2.00868585,35.6893836,1.999,2.443,2969.641,1.855004521,465.25,0.610196232,3.365396397,3434.891
3.343951782,-2.010216657,35.72896192,1.999,2.44,2979.016,1.855004521,455.875,0.608770541,3.362420568,3434.891
3.340288319,-2.008107658,35.77149435,1.9988,2.436,2988.469,1.855004521,446.422,0.607309284,3.359172393,3434.891
3.336417828,-2.011410238,35.81508777,1.999,2.432,2997.891,1.855004521,437,0.605828258,3.355740889,3434.891
3.332287738,-2.009108394,35.85503183,1.999,2.428,3007.281,1.855004521,427.61,0.604325945,3.352147008,3434.891
3.328031608,-2.009790651,35.87925704,1.999,2.424,3016.656,1.855004521,418.235,0.60279776,3.348305857,3434.891
3.323524392,-2.009421205,35.93492821,1.999,2.419,3026.047,1.855004521,408.844,0.60125272,3.344336311,3434.891
3.318548681,-2.00888252,35.97875319,1.999,2.414,3035.406,1.855004521,399.485,0.599683729,3.340140032,3434.891
3.313625778,-2.008651092,36.02720082,1.999,2.41,3044.766,1.855004521,390.125,0.598077275,3.33559429,3434.891
3.308554589,-2.010019239,36.06670309,1.999,2.404,3054.125,1.855004521,380.766,0.596461779,3.330925187,3434.891
3.302673624,-2.006443128,36.11653845,1.999,2.398,3063.453,1.855004521,371.438,0.594834841,3.326151955,3434.891
3.2965244,-2.00916958,36.15790035,1.999,2.392,3072.844,1.855004521,362.047,0.59315454,3.320828542,3434.891
3.290080561,-2.008609043,36.20022441,1.999,2.386,3082.25,1.855004521,352.641,0.591444213,3.315165143,3434.891
3.282974414,-2.008675116,36.26498196,1.999,2.38,3091.625,1.855004521,343.266,0.589708973,3.309199523,3434.891
3.275646371,-2.009306026,36.29694933,1.999,2.372,3101.094,1.855004521,333.797,0.587929473,3.30269703,3434.891
3.267842221,-2.007876891,36.34399968,1.999,2.365,3110.5,1.855004521,324.391,0.586129795,3.295890356,3434.891
3.25929394,-2.011006372,36.39376535,1.999,2.356,3119.875,1.855004521,315.016,0.584301386,3.288660941,3434.891
3.250429996,-2.008541335,36.44873112,1.999,2.348,3129.235,1.855004521,305.656,0.582429893,3.280865772,3434.891
3.240983415,-2.012819051,36.48666593,1.999,2.339,3138.641,1.855004521,296.25,0.580537084,3.272612326,3434.891
3.230757234,-2.008115725,36.53643849,1.999,2.329,3148,1.855004521,286.891,0.578617487,3.263902698,3434.891
3.21982384,-2.010297356,36.615408,1.999,2.318,3157.375,1.855004521,277.516,0.576660301,3.25453061,3434.891
3.20822583,-2.007926107,36.66567622,1.999,2.307,3166.75,1.855004521,268.141,0.574670958,3.24447986,3434.891
3.195913553,-2.008863564,36.72713391,1.999,2.295,3176.094,1.855004521,258.797,0.572657493,3.233779547,3434.891
3.182530035,-2.008259637,36.78756901,1.999,2.282,3185.61,1.855004521,249.281,0.570621532,3.222412755,3434.891
3.168238239,-2.009464827,36.84699854,1.999,2.268,3195.141,1.855004521,239.75,0.568550711,3.21015441,3434.891
3.152681471,-2.009331364,36.89255802,1.999,2.253,3204.719,1.855004521,230.172,0.566456106,3.197016542,3434.891
3.135852415,-2.009424621,36.94042249,1.999,2.237,3214.25,1.855004521,220.641,0.564329023,3.182806561,3434.891
3.117920633,-2.009072833,37.01078494,1.999,2.219,3223.797,1.855004521,211.094,0.562174657,3.167452288,3434.891
3.098495943,-2.009121987,37.06420848,1.999,2.201,3233.344,1.855004521,201.547,0.560006319,3.150978196,3434.891
3.077460433,-2.010784288,37.12918843,1.999,2.181,3242.938,1.855004521,191.953,0.557816549,3.133213614,3434.891
3.054645903,-2.009644451,37.1919201,1.999,2.158,3252.469,1.855004521,182.422,0.555607854,3.114009821,3434.891
3.029738537,-2.010459831,37.25910159,1.999,2.134,3262.047,1.855004521,172.844,0.553383088,3.093201086,3434.891
3.002309007,-2.009620232,37.30506746,1.9988,2.108,3271.578,1.855004521,163.313,0.551140733,3.070541361,3434.891
2.972286536,-2.008388941,37.35819288,1.999,2.079,3281.11,1.855004521,153.781,0.548878996,3.045710128,3434.891
2.937890024,-2.007048026,37.4416445,1.999,2.047,3290.719,1.855004521,144.172,0.546608176,3.018539544,3434.891
2.898600983,-2.007466284,37.52962111,1.999,2.01,3300.25,1.855004521,134.641,0.544291138,2.987904659,3434.891
2.852847141,-2.009377136,37.58864202,1.999,1.968,3309.813,1.855004521,125.078,0.541952787,2.953063768,3434.891
2.799188217,-2.01162789,37.66806419,1.999,1.917,3319.36,1.855004521,115.531,0.5395764,2.912880024,3434.891
2.735409072,-2.009441218,37.75935224,1.999,1.858,3328.906,1.855004521,105.985,0.537178151,2.866049762,3434.891
2.659657642,-2.009503103,37.8382215,1.999,1.789,3338.438,1.855004521,96.453,0.534751876,2.810749783,3434.891
2.570864905,-2.01080667,37.94777435,1.999,1.707,3347.953,1.855004521,86.938,0.532327405,2.745261449,3434.891
2.472160843,-2.009283763,38.07116981,1.999,1.61,3357.531,1.855004521,77.36,0.529907109,2.668263173,3434.891
2.861097337,0.001324044,38.1018031,0.0006,0,3367.141,1.855004521,67.75,0.527562262,2.585689534,3434.891
2.919886787,0.000621857,38.03571857,0.0006,0,3376.828,1.855004521,58.063,0.530285376,2.772179596,3434.891
2.955990481,0.000945764,37.92065826,0.0006,0,3386.563,1.855004521,48.328,0.540189093,2.877611373,3434.891
2.982858356,0.000811502,37.78596208,0.0006,0,3396.203,1.855004521,38.688,0.553557248,2.938582368,3434.891
3.004687162,0.00106157,37.65547881,0.0006,0,3405.875,1.855004521,29.016,0.564285937,2.977328605,3434.891
3.023145782,-0.000573616,37.48560274,0.0006,0,3415.578,1.855004521,19.313,0.570767767,3.004991653,3434.891
3.03929258,-0.001465795,37.35113019,0.0006,0,3425.25,1.855004521,9.641,0.574303299,3.026537625,3434.891
3.053230339,-0.002433415,37.2056713,0.0006,0,3434.891,1.855004521,0,0.576270611,3.044346864,0
4.186516053,5.17E-05,24.31478707,0.0006,0,0,1.843195532,3425.485,1,4.200800337,3425.485
4.186703558,0.002300666,24.31987985,0.0006,4.202,9.438,1.843195532,3416.047,0.993297726,4.188312082,3425.485
3.983069783,-2.009352272,24.34853538,1.9988,3.05,19.672,1.843195532,3405.813,0.998544559,4.173888192,3425.485
3.967772847,-2.007568805,24.41735762,1.9986,3.044,29.141,1.843195532,3396.344,0.618458823,4.285513542,3425.485
3.955925111,-2.007181613,24.49035162,1.9986,3.033,38.578,1.843195532,3386.907,0.901349449,4.014402598,3425.485
3.946050231,-2.008490686,24.5775321,1.9986,3.024,48.063,1.843195532,3377.422,0.878298672,3.921797654,3425.485
3.937050009,-2.009553984,24.6795324,1.9986,3.012,57.516,1.843195532,3367.969,0.885694235,3.88709233,3425.485
3.929236134,-2.0089488,24.74894072,1.9986,3.006,66.969,1.843195532,3358.516,0.894097013,3.875928733,3425.485
3.921742409,-2.006625522,24.85762747,1.9986,2.997,76.5,1.843195532,3348.985,0.89932129,3.873642192,3425.485
3.915081714,-2.008627944,24.94848523,1.9986,2.992,85.922,1.843195532,3339.563,0.902831697,3.873544058,3425.485
3.908868681,-2.009836659,25.03866983,1.9986,2.987,95.422,1.843195532,3330.063,0.905498656,3.873676494,3425.485
3.903152044,-2.008381985,25.12932718,1.9986,2.983,104.891,1.843195532,3320.594,0.907596301,3.873328472,3425.485
3.89765229,-2.004822043,25.21262572,1.9986,2.979,114.344,1.843195532,3311.141,0.909278375,3.872436001,3425.485
3.892442614,-2.011390731,25.31334049,1.9986,2.975,123.782,1.843195532,3301.703,0.910630274,3.870950941,3425.485
3.887332765,-2.010604407,25.40078462,1.9986,2.971,133.282,1.843195532,3292.203,0.911726576,3.869165977,3425.485
3.882582846,-2.005139939,25.49911239,1.9986,2.966,142.719,1.843195532,3282.766,0.912603491,3.867067695,3425.485
3.878295833,-2.009163133,25.57482866,1.9986,2.961,152.203,1.843195532,3273.282,0.913311298,3.864749276,3425.485
3.87416002,-2.010924656,25.66284973,1.9986,2.958,161.641,1.843195532,3263.844,0.913894072,3.862552205,3425.485
3.869866332,-2.00984789,25.76699911,1.9986,2.954,171.125,1.843195532,3254.36,0.914355251,3.860365798,3425.485
3.866028657,-2.010199415,25.85509444,1.9986,2.95,180.563,1.843195532,3244.922,0.914687988,3.857932836,3425.485
3.861872395,-2.008140628,25.94709236,1.9986,2.947,190.063,1.843195532,3235.422,0.914937516,3.855613945,3425.485
3.858251286,-2.005875927,26.03537018,1.9986,2.944,199.594,1.843195532,3225.891,0.915076879,3.853052954,3425.485
3.854528469,-2.006463675,26.12341893,1.9986,2.941,209.078,1.843195532,3216.407,0.915154559,3.850624784,3425.485
3.850935634,-2.008254086,26.21193719,1.9986,2.937,218.547,1.843195532,3206.938,0.915154145,3.848136106,3425.485
3.847453139,-2.003820393,26.29250578,1.9986,2.935,227.969,1.843195532,3197.516,0.915086768,3.845685226,3425.485
3.844287319,-2.009427678,26.38002313,1.9988,2.931,237.422,1.843195532,3188.063,0.914956575,3.843175476,3425.485
3.840852059,-2.008905219,26.45613878,1.9986,2.929,246.86,1.843195532,3178.625,0.914785047,3.84086859,3425.485
3.837849278,-2.010517958,26.54678831,1.9988,2.926,256.282,1.843195532,3169.203,0.914541356,3.838409666,3425.485
3.834809593,-2.007274629,26.62106063,1.9988,2.923,265.735,1.843195532,3159.75,0.91426176,3.836131227,3425.485
3.831714954,-2.008558428,26.70381916,1.9986,2.92,275.266,1.843195532,3150.219,0.913931498,3.833827472,3425.485
3.828606463,-2.008351837,26.78073266,1.9986,2.917,284.703,1.843195532,3140.782,0.913546543,3.831477294,3425.485
3.825720543,-2.008225425,26.86134013,1.9986,2.914,294.203,1.843195532,3131.282,0.913107491,3.829070001,3425.485
3.822983019,-2.006132325,26.94706854,1.9986,2.911,303.672,1.843195532,3121.813,0.912631916,3.826757978,3425.485
3.820137676,-2.010042361,27.01375971,1.9986,2.909,313.094,1.843195532,3112.391,0.912123025,3.824483352,3425.485
3.817386177,-2.011043929,27.10021211,1.9986,2.906,322.563,1.843195532,3102.922,0.911568937,3.822212824,3425.485
3.814676865,-2.008985034,27.1900221,1.9986,2.904,332.063,1.843195532,3093.422,0.910974879,3.819969779,3425.485
3.811907378,-2.011352382,27.25612349,1.9986,2.901,341.594,1.843195532,3083.891,0.910341142,3.817682745,3425.485
3.809300959,-2.010213472,27.34008374,1.9986,2.899,351.016,1.843195532,3074.469,0.909664803,3.815396585,3425.485
3.80662636,-2.008588421,27.40376953,1.9986,2.897,360.532,1.843195532,3064.953,0.908957264,3.813149145,3425.485
3.804212579,-2.007061863,27.48711735,1.9986,2.894,369.938,1.843195532,3055.547,0.90820997,3.810882577,3425.485
3.801605915,-2.007811378,27.54934446,1.9986,2.892,379.422,1.843195532,3046.063,0.907443602,3.808710396,3425.485
